Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
cellular potassium ion homeostasis (GO:0030007)	2/13	0.05817265813119645	0.33881166341866537	0	0	5.785341095685923	16.455476086562257	ATP1A3;ATP1A2
regulation of cAMP metabolic process (GO:0030814)	2/13	0.05817265813119645	0.33881166341866537	0	0	5.785341095685923	16.455476086562257	CHGA;RAMP3
synaptic vesicle localization (GO:0097479)	2/13	0.05817265813119645	0.33881166341866537	0	0	5.785341095685923	16.455476086562257	KIF5A;SYNDIG1
regulation of endothelial cell chemotaxis (GO:2001026)	2/13	0.05817265813119645	0.33881166341866537	0	0	5.785341095685923	16.455476086562257	FGF1;FGF2
prostanoid biosynthetic process (GO:0046457)	2/13	0.05817265813119645	0.33881166341866537	0	0	5.785341095685923	16.455476086562257	PTGDS;PTGES
negative regulation of cartilage development (GO:0061037)	2/13	0.05817265813119645	0.33881166341866537	0	0	5.785341095685923	16.455476086562257	EFEMP1;CHADL
amyloid precursor protein metabolic process (GO:0042982)	2/13	0.05817265813119645	0.33881166341866537	0	0	5.785341095685923	16.455476086562257	ACHE;KLK6
regulation of endocytosis (GO:0030100)	5/69	0.05965478270410652	0.34639423672898106	0	0	2.4913624174917492	7.023601477412009	CLIP3;LGALS3;CALY;CDH13;PACSIN1
regulation of vesicle-mediated transport (GO:0060627)	8/138	0.06139216981901241	0.35540888672331883	0	0	1.965454777395076	5.4845484484337	RIMS2;ADPRHL1;SYT1;CDH13;HAP1;CPLX2;PACSIN1;STXBP5L
activation of protein kinase B activity (GO:0032148)	3/30	0.06260880998717876	0.3581372999861832	0	0	3.5383771929824563	9.804309883952255	FGF1;ADRA2C;MT3
positive regulation of cation channel activity (GO:2001259)	3/30	0.06260880998717876	0.3581372999861832	0	0	3.5383771929824563	9.804309883952255	JPH2;ARC;HAP1
aminoglycan metabolic process (GO:0006022)	3/30	0.06260880998717876	0.3581372999861832	0	0	3.5383771929824563	9.804309883952255	BCAN;BGN;CSPG4
chondroitin sulfate metabolic process (GO:0030204)	3/30	0.06260880998717876	0.3581372999861832	0	0	3.5383771929824563	9.804309883952255	BCAN;BGN;CSPG4
sphingolipid metabolic process (GO:0006665)	7/116	0.06512648491533332	0.3685020545347214	0	0	2.0499422808190046	5.599261499683989	UGT8;ALDH3B1;ESYT3;DEGS2;PLPP2;CERS1;HACD4
regulation of fibroblast migration (GO:0010762)	2/14	0.06652976738998352	0.3685020545347214	0	0	5.302955665024631	14.371570913157099	HAS1;FGF2
intermediate filament organization (GO:0045109)	2/14	0.06652976738998352	0.3685020545347214	0	0	5.302955665024631	14.371570913157099	NEFL;GFAP
regulation of nucleocytoplasmic transport (GO:0046822)	2/14	0.06652976738998352	0.3685020545347214	0	0	5.302955665024631	14.371570913157099	IFI27;MX2
neurotransmitter biosynthetic process (GO:0042136)	2/14	0.06652976738998352	0.3685020545347214	0	0	5.302955665024631	14.371570913157099	ACHE;DAGLA
cell communication by electrical coupling involved in cardiac conduction (GO:0086064)	2/14	0.06652976738998352	0.3685020545347214	0	0	5.302955665024631	14.371570913157099	ATP1A3;ATP1A2
N-acetylglucosamine metabolic process (GO:0006044)	2/14	0.06652976738998352	0.3685020545347214	0	0	5.302955665024631	14.371570913157099	CHST6;RENBP
oligodendrocyte differentiation (GO:0048709)	2/14	0.06652976738998352	0.3685020545347214	0	0	5.302955665024631	14.371570913157099	SOX8;SOX10
neuromuscular process controlling balance (GO:0050885)	2/14	0.06652976738998352	0.3685020545347214	0	0	5.302955665024631	14.371570913157099	PCDH15;SHANK1
positive regulation of purine nucleotide metabolic process (GO:1900544)	2/14	0.06652976738998352	0.3685020545347214	0	0	5.302955665024631	14.371570913157099	CHGA;RAMP3
negative regulation of T cell receptor signaling pathway (GO:0050860)	2/14	0.06652976738998352	0.3685020545347214	0	0	5.302955665024631	14.371570913157099	LGALS3;THY1
protein homooligomerization (GO:0051260)	10/190	0.06711395353496792	0.37066959394887455	0	0	1.7756516916250693	4.7966803227189025	RYR1;ALDH1A3;MPP2;P2RX6;SYT1;KCNC2;KCNJ12;SLC1A2;CRYAB;HCN1
alpha-amino acid metabolic process (GO:1901605)	3/31	0.06780553234419077	0.3734161408754575	0	0	3.411830357142857	9.181615873881018	CKMT2;SLC6A8;CKB
peptidyl-tyrosine modification (GO:0018212)	4/51	0.06990510480100948	0.3827852177422798	0	0	2.7119071821655156	7.215345272906053	FLT1;EFEMP1;FLT3;TEK
negative regulation of neuron projection development (GO:0010977)	4/51	0.06990510480100948	0.3827852177422798	0	0	2.7119071821655156	7.215345272906053	STX1B;MCF2;OMG;THY1
regulation of neuron projection development (GO:0010975)	7/119	0.07253847938564786	0.3909217720085704	0	0	1.9947226821192052	5.233430443246483	CAMK2B;STX1B;NDRG4;LTK;SIPA1L1;NCS1;PLXNB3
dendrite morphogenesis (GO:0048813)	3/32	0.07319151233612874	0.3909217720085704	0	0	3.294010889292196	8.612770611289445	ARC;MAPK8IP2;SHANK1
positive regulation of calcium ion transport into cytosol (GO:0010524)	3/32	0.07319151233612874	0.3909217720085704	0	0	3.294010889292196	8.612770611289445	RAMP3;CAPN3;THY1
positive regulation of dendrite development (GO:1900006)	3/32	0.07319151233612874	0.3909217720085704	0	0	3.294010889292196	8.612770611289445	NEURL1;PACSIN1;SHANK1
central nervous system neuron differentiation (GO:0021953)	3/32	0.07319151233612874	0.3909217720085704	0	0	3.294010889292196	8.612770611289445	CEND1;CHD5;FAIM2
ceramide biosynthetic process (GO:0046513)	3/32	0.07319151233612874	0.3909217720085704	0	0	3.294010889292196	8.612770611289445	ST8SIA3;DEGS2;CERS1
cyclic-nucleotide-mediated signaling (GO:0019935)	3/32	0.07319151233612874	0.3909217720085704	0	0	3.294010889292196	8.612770611289445	RIMS2;ADCYAP1;ADCY2
enzyme linked receptor protein signaling pathway (GO:0007167)	7/120	0.07511568300416278	0.3909217720085704	0	0	1.9769677079059955	5.117827536062034	PTPRT;FLT1;FLT3;STYK1;MATK;TEK;GFRA2
atrioventricular valve morphogenesis (GO:0003181)	2/15	0.07525549200997454	0.3909217720085704	0	0	4.894783377541998	12.662150627696438	HEYL;OLFM1
regulation of branching involved in ureteric bud morphogenesis (GO:0090189)	2/15	0.07525549200997454	0.3909217720085704	0	0	4.894783377541998	12.662150627696438	SOX8;AGT
regulation of protein homooligomerization (GO:0032462)	2/15	0.07525549200997454	0.3909217720085704	0	0	4.894783377541998	12.662150627696438	HRK;CRYAB
positive regulation of mesonephros development (GO:0061213)	2/15	0.07525549200997454	0.3909217720085704	0	0	4.894783377541998	12.662150627696438	SOX8;AGT
L-alpha-amino acid transmembrane transport (GO:1902475)	2/15	0.07525549200997454	0.3909217720085704	0	0	4.894783377541998	12.662150627696438	SLC25A18;SLC1A2
nitric oxide mediated signal transduction (GO:0007263)	2/15	0.07525549200997454	0.3909217720085704	0	0	4.894783377541998	12.662150627696438	KCNC2;AGT
regulation of delayed rectifier potassium channel activity (GO:1902259)	2/15	0.07525549200997454	0.3909217720085704	0	0	4.894783377541998	12.662150627696438	KCNS2;KCNAB1
negative regulation of platelet activation (GO:0010544)	2/15	0.07525549200997454	0.3909217720085704	0	0	4.894783377541998	12.662150627696438	C1QTNF1;PDGFA
microtubule depolymerization (GO:0007019)	2/15	0.07525549200997454	0.3909217720085704	0	0	4.894783377541998	12.662150627696438	KIF19;STMN3
monovalent inorganic anion homeostasis (GO:0055083)	2/15	0.07525549200997454	0.3909217720085704	0	0	4.894783377541998	12.662150627696438	SLC12A5;SLC12A1
cellular sodium ion homeostasis (GO:0006883)	2/15	0.07525549200997454	0.3909217720085704	0	0	4.894783377541998	12.662150627696438	ATP1A3;ATP1A2
peptidyl-serine phosphorylation (GO:0018105)	8/145	0.07701923722842152	0.39900532062810284	0	0	1.8643522049121788	4.779639848774641	PRKCG;CAMK2B;PNCK;PHKG1;CAMK2A;SGK2;CAMK1G;MAPK13
negative regulation of cell migration (GO:0030336)	7/121	0.07774610660993736	0.40168821748467637	0	0	1.9595242244684559	5.005226060990951	NDRG4;PTPRR;HAS1;PLXNB3;THY1;PODN;FGF2
oligosaccharide biosynthetic process (GO:0009312)	3/33	0.07876162905546844	0.4058441046772395	0	0	3.184046052631579	8.091709658663317	GALNT15;GALNT17;GALNT9
C-terminal protein lipidation (GO:0006501)	5/75	0.07926325660545917	0.4073368427692313	0	0	2.277109853842527	5.772429313658886	NTNG1;ALPL;THY1;MELTF;LY6H
sensory perception (GO:0007600)	4/54	0.08251062943031251	0.41876552756608443	0	0	2.5487973640856674	6.358811418585248	OPRD1;PCDH15;NTSR2;KCNK4
glycosphingolipid metabolic process (GO:0006687)	4/54	0.08251062943031251	0.41876552756608443	0	0	2.5487973640856674	6.358811418585248	UGT8;ST8SIA3;ST8SIA5;ESYT3
cellular calcium ion homeostasis (GO:0006874)	7/123	0.08316629547940982	0.41876552756608443	0	0	1.9255395067366978	4.788649453990441	RYR1;SLC24A2;SLC24A4;FZD9;HRC;ATP13A4;SLC8A2
glucose transmembrane transport (GO:1904659)	2/16	0.08431959373989317	0.41876552756608443	0	0	4.544921416842599	11.240231553564808	SLC5A11;SLC2A5
stabilization of membrane potential (GO:0030322)	2/16	0.08431959373989317	0.41876552756608443	0	0	4.544921416842599	11.240231553564808	KCNK3;KCNK4
neuromuscular process (GO:0050905)	2/16	0.08431959373989317	0.41876552756608443	0	0	4.544921416842599	11.240231553564808	KCNA1;SHANK1
hexose transport (GO:0008645)	2/16	0.08431959373989317	0.41876552756608443	0	0	4.544921416842599	11.240231553564808	SLC2A5;SLC2A6
dendritic spine morphogenesis (GO:0060997)	2/16	0.08431959373989317	0.41876552756608443	0	0	4.544921416842599	11.240231553564808	ARC;SHANK1
positive regulation of cyclic nucleotide metabolic process (GO:0030801)	2/16	0.08431959373989317	0.41876552756608443	0	0	4.544921416842599	11.240231553564808	CHGA;RAMP3
cardiac epithelial to mesenchymal transition (GO:0060317)	2/16	0.08431959373989317	0.41876552756608443	0	0	4.544921416842599	11.240231553564808	HEYL;OLFM1
neurotransmitter transport (GO:0006836)	2/16	0.08431959373989317	0.41876552756608443	0	0	4.544921416842599	11.240231553564808	GABRA2;SLC32A1
regulation of glucose transport (GO:0010827)	2/16	0.08431959373989317	0.41876552756608443	0	0	4.544921416842599	11.240231553564808	CLIP3;FFAR4
positive regulation of positive chemotaxis (GO:0050927)	2/16	0.08431959373989317	0.41876552756608443	0	0	4.544921416842599	11.240231553564808	CDH13;SCG2
protein autophosphorylation (GO:0046777)	9/175	0.08888086180567822	0.4402809700786432	0	0	1.7312472481287275	4.190412008983402	ALK;CAMK2B;FLT1;FLT3;CAMK2A;STYK1;MATK;TYRO3;TEK
regulation of cellular response to heat (GO:1900034)	5/78	0.09021202553710857	0.44567130148242723	0	0	2.183190921831909	5.25186779493158	CAMK2B;HSPB8;CAMK2A;CD34;CRYAB
endothelial cell migration (GO:0043542)	3/35	0.09043278229872352	0.44567130148242723	0	0	2.9847347861842106	7.172760749031109	CDH13;PRSS3;SCG2
negative regulation of antigen receptor-mediated signaling pathway (GO:0050858)	2/17	0.09369333250933629	0.44800195341325666	0	0	4.241707717569787	10.04321119164569	LGALS3;THY1
positive regulation of G-protein coupled receptor protein signaling pathway (GO:0045745)	2/17	0.09369333250933629	0.44800195341325666	0	0	4.241707717569787	10.04321119164569	CHGA;KLK6
response to interferon-alpha (GO:0035455)	2/17	0.09369333250933629	0.44800195341325666	0	0	4.241707717569787	10.04321119164569	AXL;MX2
glycosphingolipid biosynthetic process (GO:0006688)	2/17	0.09369333250933629	0.44800195341325666	0	0	4.241707717569787	10.04321119164569	ST8SIA3;ST8SIA5
regulation of myelination (GO:0031641)	2/17	0.09369333250933629	0.44800195341325666	0	0	4.241707717569787	10.04321119164569	NKX6-2;LGI4
negative regulation of intracellular transport (GO:0032387)	2/17	0.09369333250933629	0.44800195341325666	0	0	4.241707717569787	10.04321119164569	FZD9;CRYAB
positive regulation of calcium ion transmembrane transporter activity (GO:1901021)	2/17	0.09369333250933629	0.44800195341325666	0	0	4.241707717569787	10.04321119164569	JPH2;HAP1
regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881)	2/17	0.09369333250933629	0.44800195341325666	0	0	4.241707717569787	10.04321119164569	HRC;ATP1A2
cellular response to inorganic substance (GO:0071241)	2/17	0.09369333250933629	0.44800195341325666	0	0	4.241707717569787	10.04321119164569	KCNC2;MT3
platelet-derived growth factor receptor signaling pathway (GO:0048008)	2/17	0.09369333250933629	0.44800195341325666	0	0	4.241707717569787	10.04321119164569	PDGFA;PLAT
cellular monovalent inorganic cation homeostasis (GO:0030004)	2/17	0.09369333250933629	0.44800195341325666	0	0	4.241707717569787	10.04321119164569	ATP1A3;ATP1A2
extracellular matrix organization (GO:0030198)	11/229	0.0937028019105771	0.44800195341325666	0	0	1.6122400611620795	3.817183401084896	ADAMTS4;BCAN;COL16A1;ITGB4;HAS1;SPOCK2;BGN;PDGFA;ICAM5;FGF2;GPM6B
positive regulation of angiogenesis (GO:0045766)	6/103	0.09569224522056165	0.45581458586558243	0	0	1.9724290704609355	4.628537591995294	ECM1;FLT1;TEK;FGF1;FGF2;CD34
protein homotetramerization (GO:0051289)	4/57	0.09614947312524876	0.45581458586558243	0	0	2.4041528084299526	5.630168347794529	RYR1;ALDH1A3;KCNJ12;HCN1
carbohydrate biosynthetic process (GO:0016051)	3/36	0.09652265163750888	0.45581458586558243	0	0	2.8941387559808613	6.766431484917142	GALNT15;GALNT17;GALNT9
zymogen activation (GO:0031638)	3/36	0.09652265163750888	0.45581458586558243	0	0	2.8941387559808613	6.766431484917142	GRIN2A;PLAT;PRSS3
epithelial cell migration (GO:0010631)	3/36	0.09652265163750888	0.45581458586558243	0	0	2.8941387559808613	6.766431484917142	CDH13;PRSS3;SCG2
regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	5/80	0.09792287327939196	0.46129353539948864	0	0	2.124752475247525	4.93702198236903	FLT1;FLT3;PDGFA;TEK;AGT
positive regulation of vasculature development (GO:1904018)	6/104	0.09908802077940461	0.46564101696336346	0	0	1.9522010457075392	4.512994374111929	ECM1;FLT1;TEK;FGF1;FGF2;CD34
transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	17/396	0.10110772637953132	0.47397329293038826	0	0	1.4355072270639553	3.289563477154948	PTPRT;FLT1;EPHA10;FLT3;STYK1;MATK;PDGFA;PLAT;FGF1;FGF2;GFRA2;MAPK13;SIPA1L1;AXL;HAP1;TEK;NGEF
sensory perception of light stimulus (GO:0050953)	5/81	0.10189920006869453	0.4752094578254689	0	0	2.096686642348445	4.788352546039709	EFEMP1;EYA4;PCDH15;BEST1;GPR179
epithelial to mesenchymal transition (GO:0001837)	3/37	0.10277437350940691	0.4752094578254689	0	0	2.808871904024768	6.390799404253909	HEYL;OLFM1;S100A4
positive regulation of receptor activity (GO:2000273)	3/37	0.10277437350940691	0.4752094578254689	0	0	2.808871904024768	6.390799404253909	JPH2;ARC;HAP1
regulation of sodium ion transmembrane transporter activity (GO:2000649)	3/37	0.10277437350940691	0.4752094578254689	0	0	2.808871904024768	6.390799404253909	NETO1;FXYD7;SCN2B
prostaglandin biosynthetic process (GO:0001516)	2/18	0.10334940341885848	0.4752094578254689	0	0	3.9763957307060753	9.024985873002993	PTGDS;PTGES
regulation of cAMP-mediated signaling (GO:0043949)	2/18	0.10334940341885848	0.4752094578254689	0	0	3.9763957307060753	9.024985873002993	GPR61;GPR62
regulation of smooth muscle cell migration (GO:0014910)	2/18	0.10334940341885848	0.4752094578254689	0	0	3.9763957307060753	9.024985873002993	NDRG4;PDGFA
positive regulation of morphogenesis of an epithelium (GO:1905332)	2/18	0.10334940341885848	0.4752094578254689	0	0	3.9763957307060753	9.024985873002993	SOX8;AGT
organonitrogen compound biosynthetic process (GO:1901566)	9/181	0.10389072040261076	0.476558388099804	0	0	1.670333384841227	3.7823291369286696	ACHE;PCSK1;ALDH3B1;DEGS2;NAT8L;PLPP2;CERS1;HACD4;GSTM5
C-terminal protein amino acid modification (GO:0018410)	5/82	0.10595483260859415	0.48400550155149064	0	0	2.069349792122069	4.645157183930249	NTNG1;ALPL;THY1;MELTF;LY6H
positive regulation of phosphorylation (GO:0042327)	10/208	0.10601785439811529	0.48400550155149064	0	0	1.6127161801038672	3.6191734052505047	CLIP3;ALK;LTK;FLT1;EPHA10;AXL;FLT3;TYRO3;TEK;MT3
membrane depolarization during action potential (GO:0086010)	3/38	0.10918205231469454	0.49726991599251874	0	0	2.7284774436090227	6.0428642734047076	ATP1A2;HCN2;SCN2B
protein maturation (GO:0051604)	5/83	0.11008872720620809	0.5002140276367185	0	0	2.0427138867732926	4.507184105837858	TESC;AEBP1;RHBDL2;RHBDL1;KLK6
regulation of sprouting angiogenesis (GO:1903670)	2/19	0.11326187603361151	0.5086199199453303	0	0	3.742296918767507	8.150919737766621	FGF1;FGF2
regulation of long-term synaptic potentiation (GO:1900271)	2/19	0.11326187603361151	0.5086199199453303	0	0	3.742296918767507	8.150919737766621	ARC;SHISA7
nucleotide-sugar biosynthetic process (GO:0009226)	2/19	0.11326187603361151	0.5086199199453303	0	0	3.742296918767507	8.150919737766621	UAP1L1;RENBP
regulation of platelet activation (GO:0010543)	2/19	0.11326187603361151	0.5086199199453303	0	0	3.742296918767507	8.150919737766621	C1QTNF1;PDGFA
positive regulation of phospholipase activity (GO:0010518)	2/19	0.11326187603361151	0.5086199199453303	0	0	3.742296918767507	8.150919737766621	FLT1;FGF2
negative regulation of protein catabolic process (GO:0042177)	3/39	0.11573970704475035	0.5185354707226345	0	0	2.6525493421052633	5.7199879427402776	PRKCG;AGAP2;TIMP4
negative regulation of peptidase activity (GO:0010466)	4/62	0.12103309334331412	0.5330035814443019	0	0	2.1963301709935807	4.637971252680541	ECM1;SPOCK2;TIMP4;AGT
regulation of cellular localization (GO:0060341)	3/40	0.12244129100011072	0.5330035814443019	0	0	2.5807254623044096	5.419842502752525	RIMS1;CAMK2A;CPLX2
response to cAMP (GO:0051591)	3/40	0.12244129100011072	0.5330035814443019	0	0	2.5807254623044096	5.419842502752525	VGF;HCN2;HCN1
cell projection assembly (GO:0030031)	2/20	0.12340613618247366	0.5330035814443019	0	0	3.534209085933224	7.39453534599256	PDGFA;NEFH
negative regulation of intracellular protein transport (GO:0090317)	2/20	0.12340613618247366	0.5330035814443019	0	0	3.534209085933224	7.39453534599256	APOD;CABP1
negative regulation of ion transport (GO:0043271)	2/20	0.12340613618247366	0.5330035814443019	0	0	3.534209085933224	7.39453534599256	HRH3;GPM6B
regulation of calcium ion transmembrane transport (GO:1903169)	2/20	0.12340613618247366	0.5330035814443019	0	0	3.534209085933224	7.39453534599256	HRC;ATP1A2
glial cell development (GO:0021782)	2/20	0.12340613618247366	0.5330035814443019	0	0	3.534209085933224	7.39453534599256	MT3;SOX10
striated muscle cell development (GO:0055002)	2/20	0.12340613618247366	0.5330035814443019	0	0	3.534209085933224	7.39453534599256	LMOD1;CAPN3
branching involved in ureteric bud morphogenesis (GO:0001658)	2/20	0.12340613618247366	0.5330035814443019	0	0	3.534209085933224	7.39453534599256	FGF1;FGF2
adrenergic receptor signaling pathway (GO:0071875)	2/20	0.12340613618247366	0.5330035814443019	0	0	3.534209085933224	7.39453534599256	ADRA1D;ADRA2C
inactivation of MAPK activity (GO:0000188)	2/20	0.12340613618247366	0.5330035814443019	0	0	3.534209085933224	7.39453534599256	RGS4;DUSP8
vesicle cytoskeletal trafficking (GO:0099518)	2/20	0.12340613618247366	0.5330035814443019	0	0	3.534209085933224	7.39453534599256	MOBP;HAP1
eye morphogenesis (GO:0048592)	2/20	0.12340613618247366	0.5330035814443019	0	0	3.534209085933224	7.39453534599256	ALDH1A3;EFEMP1
cellular response to steroid hormone stimulus (GO:0071383)	2/20	0.12340613618247366	0.5330035814443019	0	0	3.534209085933224	7.39453534599256	ATP1A3;ATP1A2
regulation of transport (GO:0051049)	2/20	0.12340613618247366	0.5330035814443019	0	0	3.534209085933224	7.39453534599256	CLDN10;FFAR4
synapse assembly (GO:0007416)	4/63	0.12631245764447713	0.5419029990908147	0	0	2.158992544606707	4.466948275543286	NPAS4;ACHE;SPOCK2;SHANK1
oligosaccharide metabolic process (GO:0009311)	4/63	0.12631245764447713	0.5419029990908147	0	0	2.158992544606707	4.466948275543286	GALNT15;GALNT17;ST8SIA3;GALNT9
positive regulation of cell projection organization (GO:0031346)	4/63	0.12631245764447713	0.5419029990908147	0	0	2.158992544606707	4.466948275543286	CAMK2B;NDRG4;LTK;PLXNB3
calcium ion homeostasis (GO:0055074)	5/87	0.1273841902257595	0.5440720302531328	0	0	1.9426668276583756	4.002957545296643	SLC24A2;JPH2;SLC24A4;ATP13A4;SLC8A2
regulation of MAP kinase activity (GO:0043405)	5/87	0.1273841902257595	0.5440720302531328	0	0	1.9426668276583756	4.002957545296643	FLT1;FLT3;PDGFA;FGF1;FGF2
negative regulation of proteolysis (GO:0045861)	3/41	0.12928070990563756	0.5509479477575064	0	0	2.512681786703601	5.140366991047636	ECM1;PLAT;TIMP4
hyaluronan metabolic process (GO:0030212)	2/21	0.13375882993659208	0.562244096215781	0	0	3.3480252355025493	6.735278871443564	HAS1;FGF2
establishment of protein localization to vacuole (GO:0072666)	2/21	0.13375882993659208	0.562244096215781	0	0	3.3480252355025493	6.735278871443564	CACNG2;CACNG3
positive regulation of leukocyte cell-cell adhesion (GO:1903039)	2/21	0.13375882993659208	0.562244096215781	0	0	3.3480252355025493	6.735278871443564	HLA-DPB1;THY1
energy reserve metabolic process (GO:0006112)	2/21	0.13375882993659208	0.562244096215781	0	0	3.3480252355025493	6.735278871443564	PHKG1;MT3
regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882)	2/21	0.13375882993659208	0.562244096215781	0	0	3.3480252355025493	6.735278871443564	HRC;ATP1A2
zinc II ion transport (GO:0006829)	2/21	0.13375882993659208	0.562244096215781	0	0	3.3480252355025493	6.735278871443564	TRPM2;MT3
neuron differentiation (GO:0030182)	7/139	0.13397908224080526	0.562244096215781	0	0	1.6907360024081879	3.398500411219795	ALK;WNT10B;CEND1;FZD10;WNT1;RUNX3;VSX1
glycolipid biosynthetic process (GO:0009247)	3/42	0.13625183884203562	0.5705360223407243	0	0	2.4481275303643724	4.879731055376191	ST8SIA3;ST8SIA5;GBGT1
regulation of JAK-STAT cascade (GO:0046425)	4/65	0.13715421314230883	0.5705852763193021	0	0	2.087989845248062	4.148103653920693	LRTM2;CHAD;BGN;PODN
cellular response to reactive oxygen species (GO:0034614)	4/65	0.13715421314230883	0.5705852763193021	0	0	2.087989845248062	4.148103653920693	TRPM2;KCNC2;MT3;MAPK13
negative regulation of apoptotic signaling pathway (GO:2001234)	4/65	0.13715421314230883	0.5705852763193021	0	0	2.087989845248062	4.148103653920693	LGALS3;FZD9;MAPK8IP2;SCG2
protein tetramerization (GO:0051262)	5/90	0.1411187688666341	0.580772703676413	0	0	1.873810910502815	3.6692092255566013	RYR1;ALDH1A3;KCNC1;KCNJ12;HCN1
regulation of Ras protein signal transduction (GO:0046578)	5/90	0.1411187688666341	0.580772703676413	0	0	1.873810910502815	3.6692092255566013	RASGEF1A;RASGRF1;AGAP2;MMD2;RASAL1
negative regulation of protein metabolic process (GO:0051248)	3/43	0.14334853791890617	0.580772703676413	0	0	2.3868009868421054	4.636304316544036	PRKCG;AGAP2;CRYAB
substantia nigra development (GO:0021762)	3/43	0.14334853791890617	0.580772703676413	0	0	2.3868009868421054	4.636304316544036	PLP1;PADI2;CKB
regulation of interferon-gamma production (GO:0032649)	3/43	0.14334853791890617	0.580772703676413	0	0	2.3868009868421054	4.636304316544036	AXL;HLA-DPB1;IL12RB2
negative regulation of protein polymerization (GO:0032272)	2/22	0.14429780972275155	0.580772703676413	0	0	3.1804597701149424	6.156975712341115	CLIP3;TUBB4A
peripheral nervous system development (GO:0007422)	2/22	0.14429780972275155	0.580772703676413	0	0	3.1804597701149424	6.156975712341115	UGT8;SOX8
cytosolic calcium ion transport (GO:0060401)	2/22	0.14429780972275155	0.580772703676413	0	0	3.1804597701149424	6.156975712341115	JPH2;JPH3
regulation of microtubule depolymerization (GO:0031114)	2/22	0.14429780972275155	0.580772703676413	0	0	3.1804597701149424	6.156975712341115	SPEF1;MAP1A
negative regulation of protein import into nucleus (GO:0042308)	2/22	0.14429780972275155	0.580772703676413	0	0	3.1804597701149424	6.156975712341115	APOD;CABP1
negative regulation of GTPase activity (GO:0034260)	2/22	0.14429780972275155	0.580772703676413	0	0	3.1804597701149424	6.156975712341115	PLXNB3;FZD10
negative regulation of kinase activity (GO:0033673)	5/91	0.1458351144578133	0.580772703676413	0	0	1.851926471716939	3.5654744945925536	LRTM2;CHAD;BGN;THY1;PODN
amide biosynthetic process (GO:0043604)	3/44	0.15056466677329094	0.580772703676413	0	0	2.3284659820282414	4.408630423259923	PCSK1;DEGS2;CERS1
regulation of T cell activation (GO:0050863)	3/44	0.15056466677329094	0.580772703676413	0	0	2.3284659820282414	4.408630423259923	LGALS3;HLA-DPB1;THY1
regulation of smooth muscle cell proliferation (GO:0048660)	3/44	0.15056466677329094	0.580772703676413	0	0	2.3284659820282414	4.408630423259923	NDRG4;CDH13;APOD
carboxylic acid biosynthetic process (GO:0046394)	3/44	0.15056466677329094	0.580772703676413	0	0	2.3284659820282414	4.408630423259923	HAS1;CARNS1;NAT8L
monocarboxylic acid biosynthetic process (GO:0072330)	4/68	0.15408519269778828	0.580772703676413	0	0	1.9898064250411862	3.7214347305840887	BCAN;ALDH1A3;BGN;CSPG4
microtubule polymerization or depolymerization (GO:0031109)	2/23	0.15500208270357477	0.580772703676413	0	0	3.028852920478536	5.646741158291219	TPPP3;STMN3
positive regulation of ERBB signaling pathway (GO:1901186)	2/23	0.15500208270357477	0.580772703676413	0	0	3.028852920478536	5.646741158291219	HAP1;AGT
vitamin transport (GO:0051180)	2/23	0.15500208270357477	0.580772703676413	0	0	3.028852920478536	5.646741158291219	SLC35F3;SLC52A3
regulation of smooth muscle contraction (GO:0006940)	2/23	0.15500208270357477	0.580772703676413	0	0	3.028852920478536	5.646741158291219	CHRM1;ADRA1D
regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0010880)	2/23	0.15500208270357477	0.580772703676413	0	0	3.028852920478536	5.646741158291219	HRC;ATP1A2
regulation of chondrocyte differentiation (GO:0032330)	2/23	0.15500208270357477	0.580772703676413	0	0	3.028852920478536	5.646741158291219	EFEMP1;CHADL
response to organic cyclic compound (GO:0014070)	4/69	0.15989629658075893	0.580772703676413	0	0	1.9590926371815993	3.5914670431257276	TRPM2;PAQR6;PAQR5;ALPL
negative regulation of apoptotic process (GO:0043066)	19/485	0.16175913547343398	0.580772703676413	0	0	1.303274707110544	2.374106288645791	PRKCG;ALK;LTK;FLT1;EPHA10;FLT3;AGAP2;FZD9;FAIM2;MAPK8IP2;MT3;AXL;TYRO3;FFAR4;CAPN3;SOX8;TEK;WNT1;CRYAB
regulation of protein kinase activity (GO:0045859)	7/147	0.16403168852486957	0.580772703676413	0	0	1.5934602649006622	2.880491184704349	ADCYAP1;LRTM2;CHAD;BGN;MMD2;THY1;PODN
cartilage development (GO:0051216)	3/46	0.16533072920711162	0.580772703676413	0	0	2.219935740514076	3.9954567551266593	WNT10B;FGF2;RUNX3
regulation of fibroblast proliferation (GO:0048145)	3/46	0.16533072920711162	0.580772703676413	0	0	2.219935740514076	3.9954567551266593	PDGFA;WNT1;AGT
positive regulation of endothelial cell migration (GO:0010595)	4/70	0.165786519794024	0.580772703676413	0	0	1.9293095701662424	3.4670741432221526	TEK;FGF1;FGF2;AGT
