Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Valdecoxib Induced Ischemic Disease	1/6	0.16987704158273126	0.7093101134256151	0	0	6.355409836065574	11.266110376866632	AGT
ALK -> STAT Signaling	1/6	0.16987704158273126	0.7093101134256151	0	0	6.355409836065574	11.266110376866632	ALK
Aryl Hydrocarbon Receptor/Arachidonic Acid Metabolites Signaling	1/6	0.16987704158273126	0.7093101134256151	0	0	6.355409836065574	11.266110376866632	PTGDS
Autoimmune Polyglandular Syndromes Progression (Hypothesis)	1/6	0.16987704158273126	0.7093101134256151	0	0	6.355409836065574	11.266110376866632	PTPRN
Bone Mineralization Impairement in Osteoporosis	1/6	0.16987704158273126	0.7093101134256151	0	0	6.355409836065574	11.266110376866632	ALPL
Genes with Mutations Associated with Familial and Sporadic Hemiplegic Migraine	1/6	0.16987704158273126	0.7093101134256151	0	0	6.355409836065574	11.266110376866632	ATP1A2
AXL Receptor Tyrosine Kinase Signaling	3/47	0.17286849496108161	0.7093101134256151	0	0	2.169370514354067	3.8077314482677966	FLT3;AXL;RASGRF1
Eat me Signal: Apoptotic Cell Initiates Phagocytosis	2/25	0.17682801419201954	0.7093101134256151	0	0	2.7651888341543516	4.79090448274368	AXL;TYRO3
Leptin and CCK8 Activate Nodose Ganglia Neuron	2/25	0.17682801419201954	0.7093101134256151	0	0	2.7651888341543516	4.79090448274368	PCSK2;PCSK1
CD38 -> cADPR/Calcium Signaling	2/25	0.17682801419201954	0.7093101134256151	0	0	2.7651888341543516	4.79090448274368	RYR1;RASGRF1
Blood-Brain Barrier Disruption in Epileptiform Disorders	2/25	0.17682801419201954	0.7093101134256151	0	0	2.7651888341543516	4.79090448274368	SLC1A2;AQP4
Local Estrogen Production in Endometriosis	2/25	0.17682801419201954	0.7093101134256151	0	0	2.7651888341543516	4.79090448274368	STAR;PGR
Myeloid Cell Differentiation Block in Leukemia	2/25	0.17682801419201954	0.7093101134256151	0	0	2.7651888341543516	4.79090448274368	FLT3;MYH11
Proteins Involved in Glioblastoma	8/178	0.17907691511762708	0.7142955603006473	0	0	1.4998731831040875	2.579691690622152	ALK;AGAP2;TEK;FGF1;FGF2;CRYAB;NKX2-2;GFAP
BDKRB1/2 -> Prostaglandin Generation	2/26	0.18791302294801726	0.7375189567402766	0	0	2.6498357963875203	4.429932066141334	RASGRF1;PTGDS
Sarcomere in Cardiomyocyte in Dilated Cardiomyopathy	2/26	0.18791302294801726	0.7375189567402766	0	0	2.6498357963875203	4.429932066141334	SGCD;ACTC1
Proteins Involved in Melanoma	10/238	0.193898855442291	0.7375189567402766	0	0	1.3983273491549173	2.2938422198155886	LGALS3;FLT1;MCAM;HSPB8;TYRO3;CSPG4;MELTF;RUNX3;SOX10;FGF2
Acid Secretion by Collecting Duct of Kidney Nephron	1/7	0.19524487298797827	0.7375189567402766	0	0	5.295901639344263	8.650859296148559	CA4
GPR3 in Oocyte Meiotic Arrest	1/7	0.19524487298797827	0.7375189567402766	0	0	5.295901639344263	8.650859296148559	GPR3
Ganglioside-Type Glycosphingolipid Biosynthesis	1/7	0.19524487298797827	0.7375189567402766	0	0	5.295901639344263	8.650859296148559	ST8SIA5
Hemidesmosome Assembly	1/7	0.19524487298797827	0.7375189567402766	0	0	5.295901639344263	8.650859296148559	ITGB4
Proteins Involved in Acne Vulgaris	3/50	0.196028705048828	0.7375189567402766	0	0	2.0305851063829787	3.3088266050163226	MAL;PTH1R;TAC1
Proteins Involved in Endometrial Cancer	3/50	0.196028705048828	0.7375189567402766	0	0	2.0305851063829787	3.3088266050163226	WNT10B;FLT1;PGR
Smooth Muscle Cell Dysfunction in Arterial Hypertension	3/50	0.196028705048828	0.7375189567402766	0	0	2.0305851063829787	3.3088266050163226	TAGLN;RASGRF1;AGT
Glioma Invasion Signaling	4/75	0.19632546876607362	0.7375189567402766	0	0	1.7929786296029886	2.9189359349314214	AXL;PDGFA;TEK;FGF2
Ca2+ Toxicity in Lens Cells	2/27	0.19908993549211454	0.7412925928737336	0	0	2.5437110016420363	4.105546044304713	CAPN3;CRYAB
Proteins Involved in Hepatocellular Carcinoma	6/130	0.2073822366905809	0.7412925928737336	0	0	1.54078912290056	2.4239565585849587	FLT1;HEPACAM;FAM43B;FGF2;RUNX3;AGT
Tertiary Hypothyroidism	2/28	0.21034282506006063	0.7412925928737336	0	0	2.4457496526462044	3.8129642567027218	PCSK2;PCSK1
Central Hypothyroidism	2/28	0.21034282506006063	0.7412925928737336	0	0	2.4457496526462044	3.8129642567027218	PCSK2;PCSK1
PHOX2B Effects in Neuroblastoma	2/28	0.21034282506006063	0.7412925928737336	0	0	2.4457496526462044	3.8129642567027218	ALK;SOX10
Prolactin Production	3/52	0.21186584870264236	0.7412925928737336	0	0	1.9475026852846402	3.0221385498467948	ADCYAP1;RASGRF1;FGF2
VEGF Independent Angiogenesis in Cancer	3/52	0.21186584870264236	0.7412925928737336	0	0	1.9475026852846402	3.0221385498467948	RASGRF1;FGF1;FGF2
Proteins Involved in Neonatal Diabetes Mellitus	1/8	0.21983871571990762	0.7412925928737336	0	0	4.539110070257611	6.876121327842899	ABCC8
GABA Release	1/8	0.21983871571990762	0.7412925928737336	0	0	4.539110070257611	6.876121327842899	SLC32A1
Ghrelin and Nesfatin-1 Regulate Stomach Functional State and Satiety	1/8	0.21983871571990762	0.7412925928737336	0	0	4.539110070257611	6.876121327842899	PCSK1
Proteins with Altered Expression in Glomerulonephritis	1/8	0.21983871571990762	0.7412925928737336	0	0	4.539110070257611	6.876121327842899	AGT
Leptin -> NO Production/Vasodilation	1/8	0.21983871571990762	0.7412925928737336	0	0	4.539110070257611	6.876121327842899	MYL9
Syndromic Forms in Hirschsprung Disease	1/8	0.21983871571990762	0.7412925928737336	0	0	4.539110070257611	6.876121327842899	SOX10
Timothy Syndrome	1/8	0.21983871571990762	0.7412925928737336	0	0	4.539110070257611	6.876121327842899	CAMK2A
TACR1 -> Membrane Transport	1/8	0.21983871571990762	0.7412925928737336	0	0	4.539110070257611	6.876121327842899	TAC1
AngiopoietinR -> STAT Signaling	1/8	0.21983871571990762	0.7412925928737336	0	0	4.539110070257611	6.876121327842899	TEK
CA4 Induces Apoptosis of Choriocapillaris Endothelial Cells in RP	1/8	0.21983871571990762	0.7412925928737336	0	0	4.539110070257611	6.876121327842899	CA4
Estradiol Effects in Menstrual Migrane	1/8	0.21983871571990762	0.7412925928737336	0	0	4.539110070257611	6.876121327842899	GAD2
Leydig Cells Dysfunction in Testicular Male Infertility	1/8	0.21983871571990762	0.7412925928737336	0	0	4.539110070257611	6.876121327842899	STAR
MYOC in Cell Adhesion in Glaucoma	1/8	0.21983871571990762	0.7412925928737336	0	0	4.539110070257611	6.876121327842899	CRYAB
CHRM1 -> IL2 Production	2/29	0.22165664922192244	0.7412925928737336	0	0	2.3550446998722863	3.5481709153894	CHRM1;RASGRF1
Eat me Signal: Apoptotic Cell Induces Phagocytosis	2/29	0.22165664922192244	0.7412925928737336	0	0	2.3550446998722863	3.5481709153894	AXL;TYRO3
Vascular Smooth Muscle Cell Vasodilation in Brain	2/29	0.22165664922192244	0.7412925928737336	0	0	2.3550446998722863	3.5481709153894	RASGRF1;AGT
Airway Smooth Muscle Cell High Rate Proliferation	3/54	0.2279672230780741	0.7412925928737336	0	0	1.8709365325077398	2.766279606481101	RASGRF1;PDGFA;FGF2
FGFR -> AP-1/CREB/CREBBP/ELK/SRF/MYC Signaling	3/54	0.2279672230780741	0.7412925928737336	0	0	1.8709365325077398	2.766279606481101	RASGRF1;FGF1;FGF2
Male Sex Determination	2/30	0.2330172110066186	0.7412925928737336	0	0	2.270818672296505	3.3077720350788304	STAR;PTGDS
Sarcomere Disorganization and Intracellular Calcium Overload	2/30	0.2330172110066186	0.7412925928737336	0	0	2.270818672296505	3.3077720350788304	JPH2;ACTC1
Thyroid Hormones Common Genomic Effects in Hyperthyroidism	2/30	0.2330172110066186	0.7412925928737336	0	0	2.270818672296505	3.3077720350788304	DIO2;HR
WNT Canonical Signaling	2/30	0.2330172110066186	0.7412925928737336	0	0	2.270818672296505	3.3077720350788304	WIF1;APCDD1
Proteins Involved in Myocardial Ischemia	10/252	0.24331271957194536	0.7412925928737336	0	0	1.3164697955198637	1.860708613187584	HRH3;ABCC8;HSPB2;CDH13;PLAT;FGF1;FGF2;SOD3;AGT;APLN
Adenosine Role in Sleep Regulation	1/9	0.24368214672037233	0.7412925928737336	0	0	3.9715163934426227	5.607346585353936	SLC32A1
Proteins Involved in Pyelonephritis	1/9	0.24368214672037233	0.7412925928737336	0	0	3.9715163934426227	5.607346585353936	PLAT
AngiopoietinR -> FOXO Signaling	1/9	0.24368214672037233	0.7412925928737336	0	0	3.9715163934426227	5.607346585353936	TEK
IL12R -> STAT Signaling	1/9	0.24368214672037233	0.7412925928737336	0	0	3.9715163934426227	5.607346585353936	IL12RB2
Genes with Mutations Associated with Usher Syndrome and Retinitis Pigmentosa	1/9	0.24368214672037233	0.7412925928737336	0	0	3.9715163934426227	5.607346585353936	PCDH15
HIF1A in Pathologic Ocular Neovascularization	1/9	0.24368214672037233	0.7412925928737336	0	0	3.9715163934426227	5.607346585353936	FLT1
IL10/STAT3 Signaling in M2 Macrophage and Retinal Angiogenesis	1/9	0.24368214672037233	0.7412925928737336	0	0	3.9715163934426227	5.607346585353936	FGF2
MELAS Syndrome	1/9	0.24368214672037233	0.7412925928737336	0	0	3.9715163934426227	5.607346585353936	ABCC8
Proteins Involved in Prolactinoma	2/31	0.2444111212796778	0.7412925928737336	0	0	2.192401336277674	3.0888820219843725	PDGFA;FGF2
Vascular Endothelial Cell Activation by NO	2/31	0.2444111212796778	0.7412925928737336	0	0	2.192401336277674	3.0888820219843725	PLAT;AGT
Vitamine D Deficite and Dentin Formation	2/31	0.2444111212796778	0.7412925928737336	0	0	2.192401336277674	3.0888820219843725	ALPL;PTH1R
AngiopoietinR -> AP-1 Signaling	2/31	0.2444111212796778	0.7412925928737336	0	0	2.192401336277674	3.0888820219843725	RASGRF1;TEK
Proteins Involved in High-Grade Serous Ovarian Carcinoma	3/57	0.25251868180578996	0.7412925928737336	0	0	1.7667214912280702	2.4314858673903386	FLT1;LPAR3;FGF2
Angiogenesis in Endometriosis	3/57	0.25251868180578996	0.7412925928737336	0	0	1.7667214912280702	2.4314858673903386	FLT1;RASGRF1;TEK
ROS in Triggering Vascular Inflammation	2/32	0.25582576287580727	0.7412925928737336	0	0	2.1192118226600987	2.8890339119823056	RASGRF1;AGT
Glutamate Toxiicity Effects on Striatum Medium Spiny Neurons in Hantington's Disease	2/32	0.25582576287580727	0.7412925928737336	0	0	2.1192118226600987	2.8890339119823056	CHRM1;SLC1A2
Proteins Involved in Endometriosis	10/256	0.25820570410562244	0.7412925928737336	0	0	1.2947932307942047	1.753148362920567	LGALS3;TAGLN;FLT1;STAR;SNCG;PGR;FGF1;RUNX3;FGF2;PTGES
Glutamate Release	1/10	0.2667980260620489	0.7412925928737336	0	0	3.530054644808743	4.664131873466129	SLC1A2
Histamine Receptor H3 Signaling in Neurons	1/10	0.2667980260620489	0.7412925928737336	0	0	3.530054644808743	4.664131873466129	HRH3
HTR2 -> Membrane Transport	1/10	0.2667980260620489	0.7412925928737336	0	0	3.530054644808743	4.664131873466129	KCNA1
HTR4/6/7 -> Cation Channels	1/10	0.2667980260620489	0.7412925928737336	0	0	3.530054644808743	4.664131873466129	HTR6
Proteins Mutated in Cochlear Hair Cell Synapse	1/10	0.2667980260620489	0.7412925928737336	0	0	3.530054644808743	4.664131873466129	PCDH15
Retinoic Acid Signaling Inhibition in Pre-Puberty Block of Meiosis	1/10	0.2667980260620489	0.7412925928737336	0	0	3.530054644808743	4.664131873466129	ALDH1A3
AGER -> NF-kB Signaling	1/10	0.2667980260620489	0.7412925928737336	0	0	3.530054644808743	4.664131873466129	S100B
IL12R -> NF-kB/NFATC Signaling	1/10	0.2667980260620489	0.7412925928737336	0	0	3.530054644808743	4.664131873466129	IL12RB2
VEGFR -> FOXO3A Signaling	1/10	0.2667980260620489	0.7412925928737336	0	0	3.530054644808743	4.664131873466129	FLT1
WNT/Calcium non-Canonical Signaling	1/10	0.2667980260620489	0.7412925928737336	0	0	3.530054644808743	4.664131873466129	CAMK2A
MGAM Inhibitors	1/10	0.2667980260620489	0.7412925928737336	0	0	3.530054644808743	4.664131873466129	SLC2A5
Netrin-1 Signaling in Age-Related Macular Degeneration	1/10	0.2667980260620489	0.7412925928737336	0	0	3.530054644808743	4.664131873466129	FLT1
Nitroxyl and CGRP in Migraine Pain Activation	1/10	0.2667980260620489	0.7412925928737336	0	0	3.530054644808743	4.664131873466129	MYL9
Thyroid Stimulating Hormone (TSH) Resistance in Congenital Hypothyroidism	2/33	0.26724925598197424	0.7412925928737336	0	0	2.0507442131468827	2.706107745726628	ADCY2;PDE8B
Alcoholic Dilated Cardiomyopathy (Mouse Model)	2/33	0.26724925598197424	0.7412925928737336	0	0	2.0507442131468827	2.706107745726628	SGCD;ACTC1
Proteins Involved in Psoriatic Arthritis	3/59	0.26909129242114604	0.7412925928737336	0	0	1.7034480733082706	2.2361240874968202	FGF1;FGF2;RUNX3
Proteins Involved in Periodontitis	3/61	0.2857811981832624	0.7412925928737336	0	0	1.64453833938294	2.059831636519341	FGF2;EDIL3;TIMP4
Proteins Involved in Diabetic Nephropathy	7/175	0.2879272882661192	0.7412925928737336	0	0	1.325951986754967	1.6508729437181682	BGN;PLP1;PTGDS;FGF2;SOD3;CNDP1;AGT
Hypertrophic Cardiomyopathy	4/89	0.2889426261026113	0.7412925928737336	0	0	1.496579125884291	1.8580435962184394	JPH2;ACTC1;RASGRF1;AGT
ADRB1 -> Prostaglandin Generation	1/11	0.2892085186282031	0.7412925928737336	0	0	3.1768852459016395	3.9412671330986053	PTGDS
ADRB1/3 -> Vasodilation	1/11	0.2892085186282031	0.7412925928737336	0	0	3.1768852459016395	3.9412671330986053	MYL9
Agomelatine Antidepressant Action	1/11	0.2892085186282031	0.7412925928737336	0	0	3.1768852459016395	3.9412671330986053	SLC32A1
Fatty Acids Block TLR Signaling in Enteroendocrine Cell	1/11	0.2892085186282031	0.7412925928737336	0	0	3.1768852459016395	3.9412671330986053	FFAR4
Proteins Involved in Oligodendroglioma	1/11	0.2892085186282031	0.7412925928737336	0	0	3.1768852459016395	3.9412671330986053	LGALS3
Proteins Involved in Raynaud Disease	1/11	0.2892085186282031	0.7412925928737336	0	0	3.1768852459016395	3.9412671330986053	ADRA2C
Proteins Involved in Usher Syndromes	1/11	0.2892085186282031	0.7412925928737336	0	0	3.1768852459016395	3.9412671330986053	PCDH15
Proteins Mutated in Cochlear Hair Cell Stereocilia	1/11	0.2892085186282031	0.7412925928737336	0	0	3.1768852459016395	3.9412671330986053	PCDH15
Proteins Mutated in Photoreceptor and Retinal Pigment Epithelial Cell	1/11	0.2892085186282031	0.7412925928737336	0	0	3.1768852459016395	3.9412671330986053	PCDH15
SERPINA1 Associated Pulmonary Emphysema	1/11	0.2892085186282031	0.7412925928737336	0	0	3.1768852459016395	3.9412671330986053	FGF2
Adherens Junctions Dysfunction in Cardiomyocyte	1/11	0.2892085186282031	0.7412925928737336	0	0	3.1768852459016395	3.9412671330986053	CTNNA3
Alstrom Syndrome Progression (Hypothesis)	1/11	0.2892085186282031	0.7412925928737336	0	0	3.1768852459016395	3.9412671330986053	HAP1
Androgen Receptor/SGK1 Signaling	1/11	0.2892085186282031	0.7412925928737336	0	0	3.1768852459016395	3.9412671330986053	SLC2A5
Angelman Syndrome: Effects of Mutation of Maternal Copy of UBE3A Gene	1/11	0.2892085186282031	0.7412925928737336	0	0	3.1768852459016395	3.9412671330986053	ARC
beta-Casomorphins/Opioid Receptors Affect Brain Function (Hypothesis)	1/11	0.2892085186282031	0.7412925928737336	0	0	3.1768852459016395	3.9412671330986053	GFAP
Ca2+ Reabsorption Decline in Intestine	1/11	0.2892085186282031	0.7412925928737336	0	0	3.1768852459016395	3.9412671330986053	PTH1R
Ca2+ Reabsorption Dysregulation in Urolithiasis	1/11	0.2892085186282031	0.7412925928737336	0	0	3.1768852459016395	3.9412671330986053	PTH1R
Dioxin Role in Endometriosis	1/11	0.2892085186282031	0.7412925928737336	0	0	3.1768852459016395	3.9412671330986053	SNCG
Dopamine Action in CSD Progression	1/11	0.2892085186282031	0.7412925928737336	0	0	3.1768852459016395	3.9412671330986053	CAMK2A
GABRB3 Mutation and Adenosine Deaminase Polymorphism	1/11	0.2892085186282031	0.7412925928737336	0	0	3.1768852459016395	3.9412671330986053	SLC32A1
Hexosamine Pathway in Diabetic Microangiopathy	1/11	0.2892085186282031	0.7412925928737336	0	0	3.1768852459016395	3.9412671330986053	PLAT
Metals and Amyloid beta Toxicity in Alzheimer's Disease	1/11	0.2892085186282031	0.7412925928737336	0	0	3.1768852459016395	3.9412671330986053	HSPB8
VEGFA Dependent Angiogenesis in Cancer	3/62	0.2941582199716221	0.7512673963304018	0	0	1.6165811775200714	1.978109339667564	BGN;PGR;FGF2
Norepinephrine Release Regulation	2/36	0.3014644202594079	0.7590061644829065	0	0	1.8695064232589587	2.2417312819953055	SYT1;CACNG2
WNT Signaling Activation by Blocking of Tumor Suppressors	2/36	0.3014644202594079	0.7590061644829065	0	0	1.8695064232589587	2.2417312819953055	WIF1;CTNNA3
JNK/MAPK Signaling	2/36	0.3014644202594079	0.7590061644829065	0	0	1.8695064232589587	2.2417312819953055	MAPK8IP2;MAPK8IP1
Lysophosphatidic Acid/LPARs Signaling	2/36	0.3014644202594079	0.7590061644829065	0	0	1.8695064232589587	2.2417312819953055	RASGRF1;LPAR3
CNR1/2 -> Membrane Transport	1/12	0.3109351150719592	0.7606194412213301	0	0	2.8879284649776453	3.3735943457575166	KCNK3
Endocannabinoids Role in Sleep Regulation	1/12	0.3109351150719592	0.7606194412213301	0	0	2.8879284649776453	3.3735943457575166	DAGLA
EPHB -> NMDA Receptor Activation	1/12	0.3109351150719592	0.7606194412213301	0	0	2.8879284649776453	3.3735943457575166	CAMK2A
Prostaglandin E2 and Histamine in Gastric Acid Secretion	1/12	0.3109351150719592	0.7606194412213301	0	0	2.8879284649776453	3.3735943457575166	HRH2
TACR1 -> TNF/IL6/IL8 Production	1/12	0.3109351150719592	0.7606194412213301	0	0	2.8879284649776453	3.3735943457575166	TAC1
beta-Cell Death in Diabetes Mellitus Type 2	1/12	0.3109351150719592	0.7606194412213301	0	0	2.8879284649776453	3.3735943457575166	ABCC8
IL23R -> STAT3/NF-kB Signaling	1/12	0.3109351150719592	0.7606194412213301	0	0	2.8879284649776453	3.3735943457575166	IL12RB2
Th1-Cell Activation in Crohn's Disease	2/37	0.3128181363896174	0.7606194412213301	0	0	1.815998123387286	2.110431875957039	RUNX3;IL12RB2
Contraction Due Vasospasm	2/37	0.3128181363896174	0.7606194412213301	0	0	1.815998123387286	2.110431875957039	PPP1R14A;RASGRF1
VEGFR -> ATF/CREB/ELK-SRF Signaling	2/37	0.3128181363896174	0.7606194412213301	0	0	1.815998123387286	2.110431875957039	FLT1;RASGRF1
Proteins Involved in Hypertrophic Cardiomyopathy	3/65	0.319363277238121	0.7608016510382929	0	0	1.538120755517827	1.7556510584314702	ACTC1;FGF2;AGT
VEGFA/NOTCH1/WNT Cross-talk in Blood Vessel Sprouting and Branching in Cancer	2/38	0.3241312510534379	0.7608016510382929	0	0	1.7654625068418173	1.9889819759765561	FLT1;NRARP
EDN, NRG, NRTN, and GDNF/RET Signaling in Hirschsprung Disease	2/38	0.3241312510534379	0.7608016510382929	0	0	1.7654625068418173	1.9889819759765561	RASGRF1;GFRA2
Progesterone Resistance in Endometriosis	1/13	0.331998652444818	0.7608016510382929	0	0	2.6471311475409838	2.918791311151541	PGR
Estrogens Procoagulant Effect	1/13	0.331998652444818	0.7608016510382929	0	0	2.6471311475409838	2.918791311151541	PLAT
K-cell: GIP Production	1/13	0.331998652444818	0.7608016510382929	0	0	2.6471311475409838	2.918791311151541	FFAR4
Retinoic Acid Role in Endometriosis	1/13	0.331998652444818	0.7608016510382929	0	0	2.6471311475409838	2.918791311151541	PGR
Sodium Flux Regulation	1/13	0.331998652444818	0.7608016510382929	0	0	2.6471311475409838	2.918791311151541	HRH3
Steroid Hormones Steroidogenesis	1/13	0.331998652444818	0.7608016510382929	0	0	2.6471311475409838	2.918791311151541	STAR
VEGFA Low Expression Level in Chronic Bronchitis	1/13	0.331998652444818	0.7608016510382929	0	0	2.6471311475409838	2.918791311151541	FLT1
VEGFR -> CTNNB Signaling	1/13	0.331998652444818	0.7608016510382929	0	0	2.6471311475409838	2.918791311151541	FLT1
Hyperhomocysteinemia Induced Thrombophilia	1/13	0.331998652444818	0.7608016510382929	0	0	2.6471311475409838	2.918791311151541	PLAT
MTHFR Mutation, Hyperhomocysteinemia and Folate Deficiency	1/13	0.331998652444818	0.7608016510382929	0	0	2.6471311475409838	2.918791311151541	PLAT
Osteoblast Dysfunction in Hypoparathyroidism	1/13	0.331998652444818	0.7608016510382929	0	0	2.6471311475409838	2.918791311151541	PTH1R
Phelan-McDermid Syndrome	1/13	0.331998652444818	0.7608016510382929	0	0	2.6471311475409838	2.918791311151541	SHANK1
DRD2 Expression Targets	2/39	0.3353956574295573	0.7608016510382929	0	0	1.7176585452447521	1.876446419554554	RASGRF1;TAC1
TRPM4/6/7/8 Signaling in Arterial Hypertension (Hypothesis)	2/39	0.3353956574295573	0.7608016510382929	0	0	1.7176585452447521	1.876446419554554	TAGLN;RASGRF1
VEGFA in Neovascular Glaucoma	2/39	0.3353956574295573	0.7608016510382929	0	0	1.7176585452447521	1.876446419554554	FLT1;RASGRF1
Inhibition of THBS1 Activates Angiogenesis in Cancer	2/39	0.3353956574295573	0.7608016510382929	0	0	1.7176585452447521	1.876446419554554	THBS2;FGF2
Aryl Hydrocarbon Receptor Genomic and non-Genomic Signaling	2/39	0.3353956574295573	0.7608016510382929	0	0	1.7176585452447521	1.876446419554554	RASGRF1;AHRR
Hair Follicle Keratinocyte Apoptosis	2/39	0.3353956574295573	0.7608016510382929	0	0	1.7176585452447521	1.876446419554554	WNT10B;PTGDS
Proteins Involved in Diabetes Mellitus Type 1	4/97	0.34437242441644067	0.7634643420312307	0	0	1.3672742732635383	1.4575575512383114	PTPRN2;HLA-DPB1;GAD2;AGT
Proteins Involved in Azoospermia	2/40	0.34660378025492494	0.7634643420312307	0	0	1.67237058162648	1.7719987060595848	YBX2;CDH18
Dendritic Spine Morphogenesis and Stabilization	2/40	0.34660378025492494	0.7634643420312307	0	0	1.67237058162648	1.7719987060595848	PTPRT;SHANK1
Proteins Involved in Parkinson's Disease	4/98	0.35134013174171685	0.7634643420312307	0	0	1.3526586981667776	1.4148816589583748	SNCG;TAC1;SNCB;KLK6
Estrogens in Prolactin Production	1/14	0.3524193339778382	0.7634643420312307	0	0	2.443379571248424	2.548282463527549	FGF2
GRM2-4/6-8 (Presynaptic) -> Glutamate Release Attenuation	1/14	0.3524193339778382	0.7634643420312307	0	0	2.443379571248424	2.548282463527549	RIMS1
Hormones Underlie Human Gastrointestinal Functions and Eating Behavior	1/14	0.3524193339778382	0.7634643420312307	0	0	2.443379571248424	2.548282463527549	CCK
P2RXs -> Synaptic Transmission	1/14	0.3524193339778382	0.7634643420312307	0	0	2.443379571248424	2.548282463527549	SLC32A1
EphrinR -> Actin Signaling	1/14	0.3524193339778382	0.7634643420312307	0	0	2.443379571248424	2.548282463527549	NGEF
Ca2+/Pi Reabsorption Decline in Kidney in Hyperparathyroidism	1/14	0.3524193339778382	0.7634643420312307	0	0	2.443379571248424	2.548282463527549	PTH1R
Ca2+/Pi Reabsorption Decline in Kidney in Hypoparathyroidism	1/14	0.3524193339778382	0.7634643420312307	0	0	2.443379571248424	2.548282463527549	PTH1R
Crystallin alpha B (CRYAB) Suppresses Multiple Sclerosis	1/14	0.3524193339778382	0.7634643420312307	0	0	2.443379571248424	2.548282463527549	CRYAB
Hodgkin and Reed-Sternberg Cells in Hodgkin Lymphoma	1/14	0.3524193339778382	0.7634643420312307	0	0	2.443379571248424	2.548282463527549	FGF2
Proteins with Altered Expression in Endometriosis	2/41	0.3577485511079259	0.7634643420312307	0	0	1.6294050776809397	1.6749060687518849	STAR;PGR
Steroidogenesis Impairement in Polycystic Ovary Syndrome	2/41	0.3577485511079259	0.7634643420312307	0	0	1.6294050776809397	1.6749060687518849	STAR;RASGRF1
Transcytosis	2/41	0.3577485511079259	0.7634643420312307	0	0	1.6294050776809397	1.6749060687518849	CHRM1;CAVIN2
Megakaryocyte -> Platelet Precursor Cell Surface Expression Markers	2/41	0.3577485511079259	0.7634643420312307	0	0	1.6294050776809397	1.6749060687518849	FLT3;CD34
Dilated Cardiomyopathy	3/70	0.3613673874672624	0.7634643420312307	0	0	1.422967399842891	1.44838180298581	PPP1R14A;SGCD;ACTC1
Proteins Involved in Osteoporosis	4/100	0.3652757455336837	0.7634643420312307	0	0	1.3243410214168039	1.3337474758736885	PTH1R;TAC1;FGF2;AGT
Serotonin Receptors Signaling	2/42	0.3688233844564079	0.7634643420312307	0	0	1.5885878489326766	1.5845169058032744	HTR6;RASGRF1
HIF1A in Vasculogenic Mimicry of Cancer	2/42	0.3688233844564079	0.7634643420312307	0	0	1.5885878489326766	1.5845169058032744	LGALS3;FLT1
Proteins Involved in Rett Syndrome	1/15	0.3722167482503664	0.7634643420312307	0	0	2.268735362997658	2.2421433746935917	NTNG1
PTPRN/STAT5 in Insulin Synthesis in beta-Cell (Rodent Model)	1/15	0.3722167482503664	0.7634643420312307	0	0	2.268735362997658	2.2421433746935917	PTPRN
N-cell: Neurotensin Production	1/15	0.3722167482503664	0.7634643420312307	0	0	2.268735362997658	2.2421433746935917	FFAR4
ADAM33 Role in Asthma	1/15	0.3722167482503664	0.7634643420312307	0	0	2.268735362997658	2.2421433746935917	TIMP4
Androgens Synthesis in Sebocytes	1/15	0.3722167482503664	0.7634643420312307	0	0	2.268735362997658	2.2421433746935917	STAR
Complement Component GPCRs Signaling	1/15	0.3722167482503664	0.7634643420312307	0	0	2.268735362997658	2.2421433746935917	RASGRF1
Glutamate Mediated Excitotoxicity in Amyotrophic Lateral Sclerosis	1/15	0.3722167482503664	0.7634643420312307	0	0	2.268735362997658	2.2421433746935917	SLC1A2
GNRH Release Impairment in Hypogonadotrophic Hypogonadism	1/15	0.3722167482503664	0.7634643420312307	0	0	2.268735362997658	2.2421433746935917	PCSK1
Glioma Stem Cell Program Activation	3/72	0.3780779239670006	0.7634643420312307	0	0	1.381578947368421	1.3437996110192865	PEG3;PDGFA;OLIG2
Proteins Involved in Mucinous Ovarian Carcinoma	2/43	0.3798221549707995	0.7634643420312307	0	0	1.549761704513597	1.5002501485679505	FGF1;FGF2
T-Cell Cytotoxic Activation	2/43	0.3798221549707995	0.7634643420312307	0	0	1.549761704513597	1.5002501485679505	BGN;S100B
WNT in Epithelial to Mesenchymal Transition in Cancer	2/43	0.3798221549707995	0.7634643420312307	0	0	1.549761704513597	1.5002501485679505	AXL;S100A4
VEGFR -> AP-1/CREB/MYC Signaling	2/43	0.3798221549707995	0.7634643420312307	0	0	1.549761704513597	1.5002501485679505	FLT1;RASGRF1
Graves Ophthalmopathy	2/43	0.3798221549707995	0.7634643420312307	0	0	1.549761704513597	1.5002501485679505	HAS1;THY1
IgE Induces Airway Smooth Muscle Cell Proliferation	2/43	0.3798221549707995	0.7634643420312307	0	0	1.549761704513597	1.5002501485679505	RASGRF1;MYL9
Proteins Involved in Erectile Dysfunction	2/44	0.3907391754805581	0.7634643420312307	0	0	1.5127844241144734	1.421586233213881	FGF2;AGT
MC1R in anti-Inflammatory Signaling	2/44	0.3907391754805581	0.7634643420312307	0	0	1.5127844241144734	1.421586233213881	PCSK2;PCSK1
